text	label
Beyerdynamic. Beyerdynamic ( stylized beyerdynamic ) GmbH & Co. KG is a German audio equipment manufacturer which produces microphones headphones wireless audio systems and conference systems. Beyerdynamic remains a family owned company since it was founded in 1924. Beyerdynamic is one of the oldest audio companies along with Shure and RG Jones Sound Engineering. Most of their products are made in Germany.	0
Roses Theatre. The Roses Theatre is an art-house cinema and live performance venue located in the centre of Tewkesbury Gloucestershire England. Its main auditorium seats 375 and accommodates 35mm film / digital projection as well as live performance. It offers patrons a wide range of music theatre film and dance. The seating layout is based on the Continental system avoiding the loss of seats on the axis of the theatre.	0
Hero Cycles. Hero Cycles Limited based in Ludhiana Punjab India is a manufacturer of bicycles and bicycle related products.	0
Ambac. The Ambac Financial Group Inc. generally known as Ambac ( originally the American Municipal Bond Assurance Corporation ) is an American holding company. Its subsidiaries provide financial guarantee products such as bond insurance and other financial services to clients in both the public and private sectors around the world. Its common stock and common stock purchase warrants are listed on the Nasdaq stock market under the symbols AMBC and AMBCW respectively.	0
Armchair Arcade. Armchair Arcade is a video game journalism website based in the United States.	0
Tommy & Lefebvre. Tommy & Lefebvre is a sporting goods chain in the Ottawa Ontario Canada area. There are two Tommy & Lefebvre stores in the greater Ottawa area. The flagship store on Bank Street burned down in May 2009 and a new store has been built in its place and was opened in 2011. On June 252013 Tommy & Lefebvre was bought by Sporting Life a Toronto-based sporting retailer. The staff at Tommy & Lefebvre will move to Sporting Life's new store at Lansdowne Park when it opens in 2014.	0
Warner Bros. International Television. Warner Bros. International Television ( also known as Warner Bros. Worldwide Television and Warner Bros. International Television Distribution ) is the Global television arm of Warner Bros. Television and a subsidiary of Warner Bros. Entertainment formed in 1996. It is a a company apart of one of the largest media firms in the world Time Warner. Warner Bros. International Television distributes from the following:	0
Scientific Data Systems. Scientific Data Systems or SDS was an American computer company founded in September 1961 by Max Palevsky a veteran of Packard Bell and Bendix along with eleven other computer scientists. SDS was an early adopter of integrated circuits in computer design and the first to employ silicon transistors. The company concentrated on larger scientific workload focused machines and sold many machines to NASA during the Space Race. Most machines were both fast and relatively low priced.	0
Dolphin Energy. Dolphin Energy is a gas company of Abu Dhabi United Arab Emirates. It was established in March 1999 by the Government of Abu Dhabi. As of today Dolphin Energy is owned by Mubadala Development Company on behalf of the Government of Abu Dhabi ( 51% of shares ) Total S.A. ( 24.5% ) and Occidental Petroleum ( 24.5% ) .	0
Live Oak Brewing Company. The Live Oak Brewing Company located in Austin Texas is a locally owned and operated brewery. The brewery produces four year-round beers as well as four seasonal ( or special release ) beers. Live Oak beers are only available on draft in the following Texas cities: Addison Alpine Austin Dallas Ft.	0
Photon Kathaas. Photon Kathaas is an Indian film production company led by director Gautham Menon. It was established in 2010 by Menon along with Venky Somasundaram and Reshma Ghatala who since work as the co-promoters.	0
Loong Air. Loong Air ( simplified Chinese: 长龙航空; traditional Chinese: 長龍航空; pinyin: Chánglóng Hángkōng ) is a Chinese airline with its headquarters in the Loong Air Office Building ( 长龙航空办公大楼 Chánglóng Hángkōng Bàngōngdàlóu ) on the property of Hangzhou Xiaoshan International Airport in Xiaoshan District Hangzhou. Its main hub is in Hangzhou. Approved by the Civil Aviation Administration of China it started domestic services in 2013.	0
CQG. CQG is a privately held company creating financial software solutions for market technical analysis charting and electronic trading.	0
EC Harris. EC Harris is an international built asset consultancy firm headquartered in the United Kingdom. It is a key part of the Arcadis group a network of 21000 professionals operating in over 70 countries and 300 offices generating approximately €2.4 billion in annual revenue following the companies merger in 2011.	0
Or Records. Or Records ( sometimes capitalized OR Records after their logo ) is a small British independent record label company established in 1998 and based in London. They specialize in electronic music and experimental music and are distributed by Touch Music. They have issued the first ever MiniDisc only release ( Alan Phillips Sony Software ) [1] the 1998 experimental album Minidisc by Autechre's side-project Gescom.	0
